Air_Conditioner,Antiquity,Bathrooms,Borough,Community_Zone,Concierge,District,Elevator,Energy_Consumption,Ensuite,Equipped_Kitchen,Floor,Furnished,Garden,Price,Rooms,Size,Swimming_Pool,Terrace,Type
1,70-100,1,Argüelles,0,0,Moncloa,1,G,0,0,5,0,0,750,1,50,0,1,Estudio
0,+100,1,Universidad,0,0,Centro,1,G,0,0,3,0,0,890,1,45,0,0,Piso
1,70-100,1,Goya,0,0,Salamanca,1,G,0,0,6,0,0,1300,1,75,0,0,Piso
1,+100,1,Recoletos,0,0,Salamanca,0,G,0,0,3,0,0,1400,1,75,0,0,Piso
0,70-100,1,Trafalgar,0,0,Chamberí,0,G,0,0,1,0,0,870,2,78,0,0,Piso
0,70-100,1,Ríos Rosas,0,0,Chamberí,1,G,0,0,4,0,0,999,1,83,0,1,Piso
0,70-100,1,Gaztambide,0,0,Chamberí,1,G,0,0,3,0,0,640,1,40,0,1,Estudio
1,70-100,1,Goya,0,0,Salamanca,1,G,0,0,2,0,0,1300,1,50,0,0,Piso
1,70-100,1,Lista,0,0,Salamanca,1,G,0,0,2,0,0,940,2,75,0,0,Piso
0,+100,1,Justicia,0,0,Centro,0,G,0,0,2,0,0,850,1,50,0,1,Piso
0,70-100,2,Trafalgar,0,0,Chamberí,0,G,0,0,4,0,0,1790,4,118,0,0,Piso
1,50-70,1,Vallehermoso,0,1,Chamberí,0,G,0,0,4,0,0,630,1,45,0,0,Estudio
1,50-70,1,Canillas,0,1,Hortaleza,1,G,0,1,5,1,0,900,1,82,0,0,Apartamento
0,70-100,1,Trafalgar,0,0,Chamberí,0,G,0,0,1,0,0,850,2,42,0,0,Dúplex
1,30-50,2,Adelfas,0,0,Retiro,1,E,1,1,5,1,0,1600,1,80,0,0,Piso
1,20-30,2,Pinar del Rey,1,0,Hortaleza,1,E,1,1,3,0,1,1700,3,130,1,1,Piso
1,5-10,2,Delicias,0,0,Arganzuela,1,B,1,1,1,0,0,1600,2,103,1,1,Piso
1,+100,1,Palacio,0,0,Centro,0,E,0,0,1,0,0,870,1,46,0,0,Piso
1,50-70,2,Vallehermoso,0,0,Chamberí,1,E,1,1,1,1,0,2300,1,154,0,1,Piso
1,10-20,1,Almagro,0,0,Chamberí,1,C,0,1,1,1,0,2250,1,102,1,0,Piso
1,+100,1,Palacio,0,0,Centro,0,E,0,0,3,0,0,900,1,42,0,0,Piso
1,20-30,2,Palomas,1,0,Hortaleza,1,G,1,1,4,0,1,1950,4,153,1,0,Piso
1,30-50,2,Prosperidad,0,0,Chamartín,1,E,1,1,1,1,0,1500,2,98,0,0,Piso
1,10-20,2,Ensanche de Vallecas,1,0,Villa de Vallecas,1,D,1,1,4,0,0,950,2,122,1,0,Piso
1,20-30,1,Ríos Rosas,0,0,Chamberí,1,D,0,1,5,1,0,1100,1,60,0,0,Piso
1,30-50,2,Adelfas,0,0,Retiro,1,E,0,1,4,0,0,1500,1,80,0,0,Piso
1,+100,1,Cortes,0,0,Centro,1,E,0,1,1,1,0,1350,2,75,0,0,Piso
1,70-100,2,Cortes,0,0,Centro,1,E,1,1,2,0,0,2550,2,140,0,1,Ático
0,50-70,1,Hispanoamérica,0,1,Chamartín,1,G,0,1,1,0,0,745,1,42,0,0,Estudio
1,5-10,2,Valverde,1,0,Fuencarral,1,B,1,1,1,0,0,1420,3,115,1,1,Piso
1,20-30,2,Cuatro Caminos,1,1,Tetuán,0,G,0,1,Bajos,1,1,1125,2,68,0,0,Apartamento
0,30-50,1,Pueblo Nuevo,0,0,Ciudad Lineal,0,G,0,1,2,0,0,590,1,50,0,0,Piso
1,10-20,1,Ensanche de Vallecas,0,0,Villa de Vallecas,1,G,0,1,4,0,0,620,1,40,1,1,Piso
0,30-50,1,Comillas,0,0,Carabanchel,1,G,0,1,5,0,0,790,3,83,0,1,Piso
0,30-50,1,Ventas,0,0,Ciudad Lineal,0,E,0,1,4,0,0,590,3,60,0,1,Piso
0,10-20,1,Opañel,1,0,Carabanchel,1,G,0,1,2,0,0,700,1,55,1,0,Dúplex
1,<1,1,Gaztambide,0,1,Chamberí,1,B,0,1,3,1,0,945,1,27,0,0,Apartamento
1,50-70,1,Niño Jesús,0,1,Retiro,1,G,1,1,3,1,0,950,1,60,0,0,Piso
1,30-50,2,Adelfas,1,1,Retiro,1,D,0,1,4,1,0,1500,4,125,1,1,Piso
1,70-100,1,Ríos Rosas,0,0,Chamberí,1,G,0,1,3,1,0,900,1,65,0,0,Piso
0,30-50,1,Estrella,0,1,Retiro,0,G,0,0,1,0,0,790,1,46,0,0,Piso
1,30-50,2,Almagro,1,1,Chamberí,1,E,0,1,4,0,0,1500,2,98,1,0,Piso
1,50-70,1,Lucero,0,0,Latina,0,D,0,1,2,0,0,850,2,66,0,0,Piso
1,20-30,1,Concepción,1,1,Ciudad Lineal,1,G,0,1,1,0,1,765,1,48,0,0,Piso
0,70-100,1,Ríos Rosas,0,0,Chamberí,1,G,0,0,2,0,0,850,2,46,0,0,Piso
1,10-20,1,Palacio,0,0,Centro,1,G,0,0,1,0,0,790,1,50,0,0,Piso
1,30-50,1,Castellana,1,0,Salamanca,1,E,0,1,2,1,0,1300,2,70,0,1,Piso
1,70-100,1,Ríos Rosas,1,0,Chamberí,1,E,0,1,3,1,0,950,2,60,0,0,Piso
0,50-70,1,Almenara,0,0,Tetuán,0,D,0,1,2,1,0,1070,3,70,0,0,Piso
0,70-100,1,Goya,0,0,Salamanca,0,G,0,1,1,0,0,950,2,59,0,0,Piso
1,70-100,1,Ríos Rosas,0,0,Chamberí,0,G,0,1,3,1,0,800,1,40,0,0,Estudio
1,70-100,1,Ibiza,0,0,Retiro,1,G,0,1,Bajos,0,0,900,1,57,0,0,Piso
1,30-50,1,San Juan Bautista,0,0,Ciudad Lineal,1,G,0,1,1,1,0,600,1,50,1,0,Estudio
0,20-30,1,Acacias,0,0,Arganzuela,1,F,0,0,1,0,0,795,2,45,0,0,Piso
1,10-20,1,Canillejas,0,0,San Blas,1,E,0,0,4,0,1,870,1,84,1,1,Ático
0,30-50,1,Valdezarza,0,0,Moncloa,1,F,0,0,1,0,0,670,1,40,0,0,Estudio
1,10-20,2,Canillejas,0,0,San Blas,1,D,0,0,1,0,1,920,2,104,1,0,Piso
1,70-100,1,Pacífico,0,0,Retiro,0,G,0,1,1,0,0,890,1,50,0,0,Piso
0,+100,1,Embajadores,0,0,Centro,0,G,0,0,4,0,0,700,1,35,0,0,Piso
0,5-10,2,San Isidro,0,0,Carabanchel,1,E,0,0,1,0,0,850,2,101,0,0,Piso
0,30-50,1,Valdezarza,0,0,Moncloa,1,G,0,0,1,0,1,570,1,32,1,0,Estudio
0,+100,1,Sol,0,0,Centro,1,E,0,0,1,0,0,680,1,35,0,0,Estudio
1,10-20,1,Legazpi,0,0,Arganzuela,1,D,0,0,5,0,1,720,1,51,1,0,Estudio
0,70-100,1,Cortes,0,0,Centro,0,E,0,0,1,0,0,980,2,78,0,0,Planta baja
1,10-20,2,Canillejas,0,0,San Blas,1,D,0,0,1,0,1,920,2,101,1,0,Piso
0,+100,1,Sol,0,0,Centro,1,D,0,0,2,0,0,680,1,43,0,0,Estudio
0,50-70,2,Fuente del Berro,0,0,Salamanca,1,G,0,1,2,0,0,1200,3,116,0,1,Piso
0,5-10,2,San Fermín,1,0,Usera,1,D,0,0,4,0,1,820,2,95,1,0,Piso
0,10-20,1,Buenavista,0,0,Carabanchel,0,G,0,1,2,1,0,650,2,60,0,1,Piso
1,+100,1,Universidad,0,0,Centro,1,G,0,1,2,0,0,1000,1,75,0,1,Apartamento
0,70-100,1,Goya,0,0,Salamanca,0,G,0,1,1,1,0,850,1,47,0,0,Piso
0,+100,2,Cortes,0,1,Centro,1,G,0,1,2,0,0,2100,3,160,0,0,Piso
1,30-50,1,Casco Histórico de Barajas,0,0,Barajas,0,G,0,1,1,1,0,850,3,109,0,0,Piso
1,+100,1,Justicia,0,0,Centro,0,G,0,1,1,1,0,795,2,45,0,0,Piso
0,10-20,1,Opañel,0,0,Carabanchel,1,G,0,0,1,0,0,600,1,40,0,0,Estudio
1,50-70,2,Recoletos,1,1,Salamanca,1,E,1,1,3,1,0,1900,2,127,0,0,Piso
0,70-100,2,Gaztambide,0,0,Chamberí,1,G,0,1,6,0,0,1200,2,60,0,0,Piso
1,20-30,1,Lista,0,1,Salamanca,1,G,0,1,2,0,0,850,1,50,0,0,Apartamento
1,10-20,3,Argüelles,0,0,Moncloa,1,D,1,1,5,0,0,2480,1,147,0,0,Piso
0,50-70,1,Vista Alegre,0,0,Carabanchel,0,G,0,1,4,1,0,650,2,63,0,1,Piso
0,30-50,1,Berruguete,1,0,Tetuán,1,G,0,1,2,0,1,850,2,67,1,0,Piso
1,70-100,2,Delicias,1,1,Arganzuela,1,G,1,1,5,1,1,1150,2,87,1,0,Piso
1,10-20,1,Vista Alegre,1,0,Carabanchel,1,G,0,1,3,0,0,700,1,63,0,1,Ático
1,30-50,2,Estrella,0,0,Retiro,0,G,0,1,1,0,0,1100,3,90,0,0,Piso
1,+100,2,Justicia,0,0,Centro,1,E,0,1,1,0,0,3800,1,152,0,0,Dúplex
1,30-50,3,San Juan Bautista,1,1,Ciudad Lineal,1,G,1,1,4,0,0,2300,4,2190,1,1,Dúplex
0,70-100,2,Gaztambide,0,0,Chamberí,1,G,0,1,2,0,0,1100,2,71,0,0,Piso
0,50-70,1,Cuatro Caminos,1,1,Tetuán,1,E,0,1,1,0,1,975,1,45,0,1,Piso
1,20-30,2,Palomeras Bajas,1,1,Puente de Vallecas,1,G,0,0,1,0,0,900,3,101,0,0,Piso
0,70-100,1,Trafalgar,0,0,Chamberí,1,G,0,1,5,1,0,750,1,45,0,0,Apartamento
1,+100,1,Universidad,0,0,Centro,0,G,0,1,3,1,0,850,1,40,0,0,Piso
0,20-30,1,Ventas,0,0,Ciudad Lineal,1,B,0,1,3,0,0,640,1,50,0,0,Piso
0,10-20,1,Abrantes,1,0,Carabanchel,1,G,0,0,3,0,0,650,1,55,0,0,Piso
0,30-50,1,Imperial,0,0,Arganzuela,0,G,0,1,3,0,0,770,1,60,0,0,Piso
1,50-70,3,Vallehermoso,0,0,Chamberí,1,G,0,1,1,1,0,1200,3,90,0,1,Piso
1,50-70,2,Lista,1,0,Salamanca,1,E,0,1,3,0,0,1700,3,130,0,0,Piso
0,30-50,1,Castilla,0,0,Chamartín,1,G,0,1,6,1,0,950,1,75,0,0,Piso
1,+100,3,Castellana,1,0,Salamanca,1,E,0,1,2,1,0,2500,3,156,0,1,Piso
1,20-30,1,Valdeacederas,0,0,Tetuán,0,A,0,1,1,1,0,900,2,64,0,0,Piso
1,30-50,1,Imperial,0,0,Arganzuela,0,G,0,0,2,1,0,600,1,40,0,0,Estudio
1,30-50,1,Almagro,1,0,Chamberí,1,E,0,1,6,0,0,1550,2,75,0,0,Piso
0,70-100,1,Ríos Rosas,0,0,Chamberí,1,G,0,1,4,0,0,850,1,50,0,1,Piso
1,50-70,1,Numancia,0,0,Puente de Vallecas,0,G,0,0,1,0,0,700,2,48,0,0,Piso
1,10-20,2,Palacio,0,0,Centro,1,G,0,1,5,1,0,1500,3,120,0,0,Piso
1,30-50,1,Palacio,0,0,Centro,1,G,0,1,6,1,0,800,1,90,0,0,Estudio
1,+100,1,Universidad,0,1,Centro,1,E,0,1,2,1,0,650,1,30,0,0,Estudio
1,+100,1,Palacio,0,0,Centro,0,G,0,1,2,1,0,790,1,40,0,0,Apartamento
0,+100,1,Embajadores,0,0,Centro,1,G,0,1,1,0,0,600,1,31,0,0,Piso
1,50-70,1,Vallehermoso,1,1,Chamberí,1,G,0,1,4,0,0,750,1,55,1,0,Estudio
1,50-70,1,Cármenes,0,0,Latina,1,G,0,1,1,1,0,900,3,78,0,0,Piso
1,30-50,1,Embajadores,0,0,Centro,1,G,0,1,2,1,0,1170,2,60,0,1,Apartamento
1,10-20,2,Simancas,1,1,San Blas,1,D,1,1,1,0,0,975,2,102,1,0,Piso
0,70-100,2,Jerónimos,0,1,Retiro,1,G,0,1,1,0,0,2800,3,190,0,0,Piso
1,20-30,1,Lista,0,1,Salamanca,1,G,0,1,2,1,0,1100,2,79,0,0,Piso
1,30-50,1,Prosperidad,1,1,Chamartín,1,G,0,1,5,1,0,1150,2,73,1,1,Piso
0,30-50,1,Fuente del Berro,0,1,Salamanca,1,G,0,1,3,1,0,740,1,56,0,0,Piso
0,30-50,2,La Paz,1,1,Fuencarral,1,G,1,0,9,1,0,1200,3,120,1,1,Piso
0,70-100,1,Pacífico,0,0,Retiro,1,G,0,0,1,0,0,1000,2,68,0,0,Piso
1,<1,1,Recoletos,0,0,Salamanca,1,D,0,1,5,1,0,1300,1,60,0,0,Piso
0,50-70,1,Cuatro Caminos,0,0,Tetuán,1,G,0,1,3,0,0,900,1,54,0,1,Piso
1,+100,2,Justicia,0,1,Centro,1,G,0,1,3,1,0,1800,3,130,0,0,Piso
1,50-70,2,Casa de Campo,1,1,Moncloa,1,G,0,1,2,0,0,1550,3,134,0,1,Piso
1,+100,1,Berruguete,0,0,Tetuán,0,G,0,1,3,0,0,750,1,45,0,0,Piso
1,70-100,1,Jerónimos,0,1,Retiro,1,G,0,1,5,0,0,990,2,50,0,0,Piso
0,70-100,2,Pacífico,0,1,Retiro,1,G,0,1,7,1,0,1400,4,110,0,0,Piso
1,+100,1,Berruguete,0,0,Tetuán,0,G,0,1,2,1,0,650,1,40,0,0,Apartamento
0,50-70,1,Nueva España,0,0,Chamartín,0,G,0,0,1,1,0,800,1,36,1,1,Estudio
1,10-20,1,Valdefuentes,1,1,Hortaleza,1,G,0,1,2,1,0,850,1,60,1,0,Apartamento
0,+100,1,Justicia,0,0,Centro,0,G,0,1,4,0,0,900,1,70,0,0,Apartamento
1,50-70,2,Aluche,0,0,Latina,1,G,0,1,7,1,0,900,3,83,0,0,Piso
0,20-30,1,Valdeacederas,0,0,Tetuán,0,D,0,1,1,1,0,750,1,60,0,0,Apartamento
1,+100,2,Palacio,0,0,Centro,1,G,1,1,3,1,0,1350,2,76,0,0,Piso
0,70-100,3,Gaztambide,0,1,Chamberí,1,D,1,1,3,1,0,2420,5,127,0,0,Piso
1,10-20,1,El Goloso,0,0,Fuencarral,1,G,0,1,1,1,0,1100,2,92,0,1,Piso
1,20-30,1,Lista,0,1,Salamanca,1,G,0,1,2,1,0,860,1,50,0,0,Apartamento
1,+100,1,Imperial,0,0,Arganzuela,1,E,0,1,2,1,0,850,1,33,0,0,Piso
1,50-70,2,Ibiza,0,0,Retiro,1,E,1,1,1,0,0,1600,1,97,0,0,Piso
1,70-100,1,Ríos Rosas,0,0,Chamberí,1,G,0,0,7,0,0,1100,1,73,0,1,Piso
0,30-50,1,Ciudad Jardín,0,0,Chamartín,1,D,0,1,1,1,0,900,2,60,0,0,Piso
1,70-100,3,Jerónimos,0,1,Retiro,1,G,0,1,7,0,0,2575,3,170,0,0,Piso
0,+100,1,Universidad,0,0,Centro,0,G,0,1,2,1,0,600,1,27,0,0,Piso
0,70-100,1,Gaztambide,0,0,Chamberí,1,G,0,1,4,1,0,700,2,58,0,0,Piso
0,70-100,1,Trafalgar,0,0,Chamberí,1,G,1,1,Bajos,1,0,800,1,33,0,0,Piso
1,50-70,1,Cuatro Caminos,0,0,Tetuán,0,E,0,1,6,0,0,1000,1,76,0,0,Apartamento
1,30-50,1,Aravaca,0,0,Moncloa,0,G,0,1,2,0,0,790,2,75,0,0,Piso
0,50-70,2,Arapiles,0,1,Chamberí,1,E,0,1,4,1,0,1500,4,125,0,1,Piso
1,50-70,1,Casco Histórico de Vicálvaro,0,0,Vicálvaro,1,G,0,0,4,1,0,850,3,68,0,0,Piso
0,70-100,1,Delicias,0,1,Arganzuela,1,G,0,1,2,0,0,575,1,45,0,0,Apartamento
0,30-50,1,Casco Histórico de Vallecas,0,0,Villa de Vallecas,1,G,0,1,Entresuelo,1,0,600,1,52,0,0,Piso
0,50-70,1,San Pascual,1,1,Ciudad Lineal,1,G,0,1,10,0,0,775,1,50,0,1,Apartamento
0,70-100,2,Pacífico,0,1,Retiro,1,G,0,1,4,1,0,1200,1,90,0,1,Piso
0,+100,1,Embajadores,0,0,Centro,0,G,0,0,2,0,0,750,1,50,0,0,Apartamento
0,50-70,1,Puerta Bonita,0,0,Carabanchel,0,G,0,1,2,0,0,690,3,59,0,1,Piso
0,30-50,1,Puerta del Ángel,0,1,Latina,1,G,0,1,2,0,0,800,2,68,0,1,Piso
0,30-50,2,Puerta Bonita,0,0,Carabanchel,0,G,0,0,3,0,0,895,3,110,0,0,Ático
1,+100,1,Embajadores,0,0,Centro,0,E,0,1,4,1,0,1300,1,55,0,0,Piso
1,30-50,1,Prosperidad,0,1,Chamartín,1,D,0,1,3,0,0,1100,2,75,0,0,Piso
0,50-70,1,Pilar,0,0,Fuencarral,1,G,0,1,3,0,0,650,2,56,0,0,Piso
1,10-20,2,Villaverde Alto,1,0,Villaverde,1,F,0,1,2,1,0,750,2,95,1,1,Piso
0,10-20,1,Palos de Moguer,0,0,Arganzuela,1,G,0,1,4,1,0,950,2,72,0,0,Piso
1,<1,1,Trafalgar,0,0,Chamberí,1,G,0,1,2,0,0,870,2,45,0,0,Piso
1,+100,1,Universidad,0,0,Centro,1,G,0,1,4,0,0,850,1,40,0,0,Apartamento
1,+100,1,Sol,0,0,Centro,1,G,1,1,2,1,0,875,1,50,0,0,Apartamento
1,10-20,2,El Goloso,1,1,Fuencarral,1,G,1,1,2,1,0,1150,2,95,1,0,Piso
1,50-70,1,Amposta,0,0,San Blas,0,G,0,1,1,0,0,680,3,57,0,0,Piso
1,10-20,2,Costillares,1,1,Ciudad Lineal,1,E,1,1,Bajos,0,1,1430,2,100,1,1,Piso
0,10-20,2,Ensanche de Vallecas,1,1,Villa de Vallecas,1,G,0,1,7,0,0,850,2,76,1,0,Piso
1,+100,1,Acacias,0,0,Arganzuela,0,G,0,0,Bajos,0,0,850,2,60,0,0,Piso
1,70-100,1,Lista,0,1,Salamanca,1,G,0,1,1,0,0,1200,2,70,0,0,Piso
0,50-70,2,Imperial,0,1,Arganzuela,1,G,0,1,2,1,0,900,3,90,0,1,Piso
0,70-100,1,Pacífico,0,0,Retiro,1,G,0,1,3,1,0,900,3,80,0,0,Piso
0,30-50,2,Bellas Vistas,0,0,Tetuán,1,G,0,1,1,0,0,1150,3,90,0,0,Piso
1,20-30,1,Prosperidad,0,0,Chamartín,1,G,0,1,3,1,0,900,1,65,0,0,Apartamento
1,+100,2,Cortes,0,0,Centro,0,G,0,1,3,1,0,800,2,58,0,0,Piso
0,50-70,2,Valverde,0,1,Fuencarral,1,G,0,1,7,1,0,1350,3,128,0,1,Piso
0,+100,1,Embajadores,0,1,Centro,0,G,0,0,1,0,0,600,2,40,0,0,Piso
1,10-20,2,Valdefuentes,1,0,Hortaleza,1,G,1,1,4,0,1,1200,3,100,1,0,Piso
1,50-70,1,Chopera,0,0,Arganzuela,1,G,0,1,Bajos,0,0,975,2,75,0,0,Piso
1,70-100,1,Arapiles,0,1,Chamberí,1,G,0,1,6,1,0,900,3,69,0,0,Piso
1,20-30,1,Acacias,0,0,Arganzuela,0,G,0,1,2,1,0,895,2,48,0,0,Piso
1,70-100,1,Ríos Rosas,0,0,Chamberí,0,C,0,1,2,0,0,1150,2,70,0,0,Piso
0,10-20,1,Casco Histórico de Barajas,0,0,Barajas,0,G,0,1,Bajos,1,0,850,3,65,0,0,Piso
0,50-70,1,Embajadores,0,0,Centro,0,E,0,1,2,1,0,699,2,43,0,0,Apartamento
0,50-70,1,Guindalera,0,0,Salamanca,1,G,0,0,1,0,0,1000,3,80,0,0,Piso
1,30-50,1,Chopera,0,0,Arganzuela,1,G,0,1,3,0,0,1200,2,80,0,1,Piso
0,70-100,1,Goya,0,0,Salamanca,1,G,0,0,5,0,0,1300,3,90,0,0,Piso
0,+100,1,Embajadores,0,0,Centro,0,G,0,0,2,0,0,750,1,45,0,0,Apartamento
1,50-70,1,Guindalera,1,1,Salamanca,1,G,1,1,5,1,0,950,1,55,1,0,Apartamento
1,50-70,2,Castillejos,0,1,Tetuán,1,G,0,1,3,0,0,2275,3,145,0,1,Piso
0,10-20,1,San Diego,0,0,Puente de Vallecas,0,G,0,1,Bajos,1,0,600,1,32,0,0,Estudio
0,20-30,1,Aravaca,1,0,Moncloa,0,E,0,0,Bajos,0,0,890,2,79,1,0,Piso
1,30-50,2,San Juan Bautista,1,1,Ciudad Lineal,1,D,0,1,3,0,0,1100,3,100,1,0,Piso
1,+100,1,Palacio,0,0,Centro,1,E,0,1,2,1,0,1300,2,60,0,0,Piso
0,+100,1,Pacífico,0,0,Retiro,1,G,0,0,1,0,0,700,1,36,0,0,Piso
0,70-100,1,Pacífico,1,1,Retiro,1,G,0,1,7,0,0,950,3,75,0,0,Piso
1,1-5,1,Concepción,1,0,Ciudad Lineal,1,G,1,1,1,1,0,650,1,35,0,1,Apartamento
1,70-100,1,Pacífico,0,1,Retiro,1,G,0,0,1,0,0,850,1,50,0,0,Piso
0,30-50,1,Pilar,0,0,Barajas,0,G,0,0,1,0,0,625,1,45,0,0,Apartamento
1,20-30,1,Valdeacederas,0,0,Tetuán,0,G,0,1,3,1,0,800,1,50,0,1,Ático
1,50-70,2,Nueva España,0,0,Chamartín,1,G,0,1,4,0,0,1400,3,110,0,0,Piso
1,<1,1,Timón,0,0,Barajas,1,G,0,1,3,0,0,825,1,60,0,0,Apartamento
1,70-100,1,Pacífico,0,1,Retiro,1,G,0,1,6,1,0,650,1,50,0,0,Piso
1,+100,1,Embajadores,0,0,Centro,1,A,0,1,4,1,0,725,1,46,0,0,Piso
1,20-30,1,Quintana,0,0,Ciudad Lineal,0,G,0,1,3,1,0,625,1,60,0,1,Piso
0,70-100,1,Delicias,0,0,Arganzuela,1,G,0,1,2,0,0,800,1,35,0,0,Piso
1,+100,2,Cortes,0,0,Centro,1,G,0,1,2,1,0,2300,3,115,0,0,Piso
0,+100,2,Justicia,0,0,Centro,1,G,0,1,Entresuelo,1,0,1800,5,115,0,0,Piso
0,70-100,1,Delicias,0,1,Arganzuela,1,G,0,1,4,1,0,600,1,45,0,0,Piso
1,70-100,1,Palos de Moguer,0,0,Arganzuela,1,G,0,1,1,0,0,1100,3,95,0,1,Piso
1,10-20,2,Buenavista,1,0,Carabanchel,1,Exento,0,1,6,1,0,1200,4,151,0,1,Piso
1,+100,1,Sol,0,0,Centro,1,G,0,1,4,0,0,850,2,80,0,0,Ático
1,+100,1,Embajadores,0,0,Centro,1,G,0,1,2,1,0,1050,2,54,0,0,Piso
0,+100,1,Cortes,0,0,Centro,0,G,0,1,1,1,0,780,1,39,0,0,Piso
1,70-100,1,Pacífico,0,0,Retiro,0,G,0,1,3,0,0,700,2,50,0,0,Piso
1,+100,1,Embajadores,0,0,Centro,1,G,0,1,3,1,0,850,1,57,0,0,Piso
0,30-50,2,Estrella,1,0,Arganzuela,1,G,0,1,3,1,0,1400,2,75,1,0,Piso
0,30-50,2,Imperial,0,0,Arganzuela,1,G,0,1,1,1,0,1050,2,85,0,0,Piso
0,+100,1,Embajadores,0,0,Centro,1,G,0,1,1,1,0,600,1,34,0,0,Piso
1,+100,2,Cortes,0,0,Centro,1,G,0,1,4,0,0,2500,3,150,0,0,Piso
1,+100,1,Cortes,0,0,Centro,0,G,0,1,2,1,0,900,3,55,0,0,Piso
1,+100,1,Palacio,0,0,Centro,0,G,0,1,1,1,0,950,2,80,0,0,Piso
1,+100,1,Sol,0,0,Centro,1,G,0,1,3,1,0,1200,1,70,0,0,Piso
1,+100,1,Cortes,0,0,Centro,0,G,0,1,1,1,0,875,1,53,0,0,Apartamento
0,+100,1,Palacio,0,0,Centro,0,G,0,1,1,1,0,600,1,40,0,0,Piso
1,10-20,1,Rejas,1,1,San Blas,1,G,0,1,3,1,0,630,1,55,1,0,Apartamento
1,10-20,1,Rejas,1,1,San Blas,1,G,0,1,2,1,0,630,1,55,1,0,Apartamento
1,10-20,1,Rejas,1,1,San Blas,1,G,0,1,4,1,0,630,1,55,1,0,Apartamento
1,10-20,1,Rejas,1,1,San Blas,1,G,0,1,2,1,0,690,1,55,1,0,Apartamento
0,30-50,1,Bellas Vistas,0,0,Tetuán,1,G,0,1,2,0,0,700,1,58,0,0,Apartamento
1,+100,2,Cortes,0,0,Centro,1,G,0,1,4,1,0,1100,2,93,0,0,Dúplex
0,50-70,1,Pacífico,0,0,Retiro,1,G,0,1,5,1,0,690,1,50,0,1,Piso
0,+100,1,Almagro,0,0,Chamberí,0,G,0,0,4,0,0,850,1,53,0,0,Piso
1,30-50,1,San Juan Bautista,1,1,Ciudad Lineal,1,G,0,0,1,0,0,975,1,55,1,0,Piso
0,50-70,1,Guindalera,0,0,Salamanca,1,G,0,1,1,0,0,750,1,50,0,0,Piso
0,30-50,1,Peñagrande,0,0,Fuencarral,0,G,0,1,3,0,0,850,3,90,0,1,Piso
1,20-30,2,Costillares,1,0,Ciudad Lineal,1,G,0,1,7,0,0,990,2,60,1,0,Piso
1,10-20,1,Sol,0,0,Latina,1,A,0,1,2,1,0,800,1,69,0,0,Piso
0,50-70,1,Guindalera,0,0,Salamanca,1,G,0,1,1,0,0,600,1,34,0,0,Piso
1,30-50,2,Arapiles,0,0,Chamberí,1,E,1,0,4,0,0,3500,1,130,0,1,Ático
0,10-20,2,Ciudad Jardín,0,1,Chamartín,1,E,0,1,1,0,0,950,2,75,0,0,Piso
1,50-70,2,Adelfas,0,1,Retiro,1,E,0,1,2,0,0,1200,2,98,0,1,Piso
1,30-50,2,Prosperidad,0,1,Chamartín,1,G,0,1,3,0,0,1000,2,82,0,0,Piso
1,10-20,1,Rejas,1,1,San Blas,1,G,0,1,3,1,0,630,1,55,1,0,Apartamento
1,70-100,2,Goya,0,0,Salamanca,1,E,1,1,4,0,0,2200,2,118,0,1,Piso
1,70-100,2,Lista,0,1,Salamanca,1,E,1,1,2,0,0,2350,3,134,0,0,Piso
1,50-70,1,Pueblo Nuevo,0,1,Ciudad Lineal,0,G,0,1,1,1,0,600,1,34,0,0,Estudio
1,50-70,1,Quintana,0,0,Ciudad Lineal,1,G,0,1,5,1,0,980,3,85,0,1,Ático
1,+100,1,Sol,0,0,Centro,1,G,0,0,6,0,0,1000,1,85,0,0,Dúplex
1,+100,1,Sol,0,0,Centro,1,G,0,1,3,1,0,800,1,65,0,0,Piso
0,+100,1,Cortes,0,0,Centro,0,G,0,1,3,1,0,730,2,40,0,0,Piso
0,20-30,1,Quintana,0,0,Ciudad Lineal,0,G,0,1,Bajos,0,0,770,1,58,0,0,Apartamento
0,+100,1,Justicia,0,0,Centro,0,G,0,1,4,1,0,700,1,45,0,0,Piso
1,10-20,2,Apóstol Santiago,1,0,Hortaleza,0,G,0,1,5,1,1,1500,3,120,1,1,Piso
1,70-100,1,Pacífico,0,0,Retiro,0,G,0,1,6,0,0,925,1,50,0,1,Piso
1,70-100,2,Pacífico,0,0,Retiro,1,G,0,1,1,1,0,1100,3,55,0,0,Piso
1,+100,1,Palacio,0,1,Centro,1,D,1,1,1,1,0,890,1,38,0,0,Estudio
1,+100,1,Sol,0,0,Centro,0,Exento,0,1,4,1,0,900,1,68,0,0,Piso
1,50-70,1,Fuente del Berro,0,0,Salamanca,1,G,0,1,Sótano,1,0,850,2,65,0,0,Piso
1,70-100,2,Goya,1,1,Salamanca,1,G,0,1,4,0,0,1650,3,129,0,0,Piso
0,50-70,1,Águilas,0,1,Latina,1,G,0,1,6,1,0,870,3,85,0,0,Piso
1,50-70,1,Arapiles,0,1,Chamberí,1,E,0,1,4,1,0,1200,1,50,0,0,Piso
1,10-20,2,Ríos Rosas,0,1,Chamberí,1,E,1,1,5,1,0,1650,2,111,0,0,Piso
